Early/Mid,Age,Sample,Acrospirifer,Aesopomum,Alatiformia,Ambocoelia,Anastrophia,Anatrypa,Ancillotoechia,Anoplia,Antirhynchonella,Antistrix,Athyrhynchus,Athyris,Atrypa,Bifida,Bojothyris,Brachyprion,Brachyspirifer,Camarotoechia,Carinagypa,Cassidirostrum,Centronella,Chonetes,Choperella,Coelospira,Cortezorthis,Costispirifer,Cranaena,Crurithyris,Cryptonella,Cyrtina,Cyrtinaella,Cyrtinoides,Dalejina,Davidsonia,Delthyris,Desatrypa,Desquamatia,Devonoproductus,Dicoelosia,Discomyorthis,Dolerorthis,Droharhynchia,Dyticospirifer,Echinocoelia,Eleutherokomma,Elita,Elythyna,Emanuella,Enantiosphenella,Eoglossinotoechia,Eoschuchertella,Eurekaspirifer,Geranocephalus,Glassia,Gonatrypa,Gypidula,Gypidulina,Hadrorhynchia,Hebetoechia,Hedeina,Howellella,Howittia,Hypothyridina,Hysterolites,Ilmenia,Innuitella,Invertrypa,Iridistrophia,Johnsonetes,Ladjia,Ladogioides,Leiorhynchus,Lepidoleptaena,Leptaena,Leptaenisca,Leptathyris,Leptocoelina,Leptostrophia,Levenea,Llanoella,Machaeraria,Megakozlowskiella,Megastrophia,Megastrophiella,Meristella,Meristina,Mesodouvillina,Mesoleptostrophia,Metaplasia,Mimatrypa,Mononusphaericorhynchus,Muriferella,Nanothyris,Navispira,Nemesa,Nervostrophia,Newberria,Notoparmella,Nucleospira,Ogilviella,Oriskania,Orthostrophella,orthotetoaceans,Pacificocoelia,Parachonetes,Paracrothyris,Parapholidostrophia,Parastringocephalus,Pentamerella,Pholidostrophia,Phragmophora,Phragmostrophia,Pinguispirifer,Platyterorhynchus,Pleiopleurina,Plicoplasia,Productella,Protathyris,Protocortezorthis,pseudoatrypa,Pseudoparazyga,Ptychopleurella,Quadrithyris,Radiatrypa,Rensselaeria,Resserella,Reticulariopsis,Reticulatrypa,Rhipidomella,Rhipidothyris,Rhynchospirina,Rhyssochonetes,Salopina,Schizophoria,Schuchertella,Septatrypa,Sieberella,Skenidioides,Skenidium,Sphaerirhynchia,Spinatrypa,Spinatrypina,Spinella,Spinoplasia,Spinulicosta,Spirigerina,Stringocephalus,Strophochonetes,Strophodonta,Strophonella,Subrensselandia,Talentella,Tecnocyrtina,Teichertina,Thliborhynchia,Trematospira,Trigonirhynchia,Tyersella,Undispirifer,Vagrania,Vallomyonia,Variatrypa,Warrenella,Werneckeella
Early,LOCHKOV.,USNM 10758,0,0.008652658,0,0,0.019777503,0,0,0,0.003708282,0,0,0,0.080346106,0,0,0.024721879,0,0,0,0,0,0,0,0.002472188,0.088998764,0,0,0,0,0.112484549,0.001236094,0,0.065512979,0,0,0,0,0,0,0,0.050679852,0,0,0,0,0,0,0,0,0,0.014833127,0,0,0.007416564,0,0.0407911,0,0,0,0,0.016069221,0,0,0,0,0,0,0,0,0,0,0,0,0.025957973,0.002472188,0,0,0,0.030902349,0,0.04697157,0.030902349,0,0,0,0.019777503,0.039555006,0,0.017305315,0.025957973,0,0,0,0,0,0,0,0,0.009888752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009888752,0,0,0,0.003708282,0,0,0,0,0,0,0.118665019,0,0,0.029666255,0,0,0,0,0,0,0,0,0.045735476,0,0,0,0.002472188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002472188
Early,LOCHKOV.,USNM 10764,0,0,0,0,0,0,0,0,0,0,0,0,0.001890359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056710775,0,0,0,0,0.001890359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939508507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Early,PRAGIAN,USNM 10768,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
Early,LOCHKOV.,USNM 10795,0,0,0,0,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0.855555556,0,0,0,0,0,0
Middle,EIFELIAN,USNM 10798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107476636,0,0,0,0,0,0,0,0,0,0.002336449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091121495,0,0,0,0,0,0,0,0,0,0,0,0.081775701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03271028,0,0,0,0.422897196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051401869,0.002336449,0.193925234,0
Middle,EIFELIAN,USNM 10804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028248588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463276836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949153,0,0,0,0.107344633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13559322,0,0.248587571,0
Middle,EIFELIAN,USNM 10807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02295082,0,0.003278689,0,0,0,0,0,0.02295082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069945355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050273224,0,0,0,0.253551913,0,0,0,0,0,0,0,0,0,0.007650273,0,0,0,0,0,0,0,0,0,0,0.001092896,0,0.004371585,0,0,0,0,0,0,0,0.255737705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001092896,0,0,0,0,0,0,0,0,0,0,0.135519126,0.006557377,0,0,0,0,0,0,0.004371585,0,0,0.015300546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013114754,0,0.132240437,0
Early,LOCHKOV.,USNM 10808,0,0,0,0.001801802,0.009009009,0,0,0,0,0,0,0,0,0,0,0.003603604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099099099,0.048648649,0,0.046846847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016216216,0,0,0,0,0.005405405,0,0,0,0,0.005405405,0,0,0,0,0,0,0,0,0,0,0,0,0.037837838,0.001801802,0,0,0,0.005405405,0,0,0.014414414,0,0,0,0.005405405,0,0,0,0.005405405,0,0,0,0,0,0,0,0,0.001801802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001801802,0,0,0.007207207,0,0,0,0,0,0,0,0.648648649,0,0,0,0,0,0,0.025225225,0,0,0,0,0,0,0,0,0.009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle,GIVETIAN,USNM 12534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0.020833333,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145833333,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0.041666667,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0
Early,PRAGIAN,USNM 12769,0.06374502,0,0,0,0,0,0.007968127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390438247,0,0,0,0,0,0,0,0,0.03187251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003984064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007968127,0,0,0,0,0.003984064,0,0,0.015936255,0,0,0.011952191,0,0,0,0.011952191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430278884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003984064,0,0,0,0.011952191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003984064,0,0,0,0,0,0,0,0
Early,PRAGIAN,USNM 12777,0.006476684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388601,0,0.019430052,0,0,0,0.042746114,0,0,0.21761658,0,0,0,0,0,0,0,0,0,0,0,0,0.009715026,0,0,0,0,0.014896373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009067358,0,0,0,0.000647668,0,0,0,0.004533679,0,0,0.58484456,0,0.009715026,0,0.05246114,0,0,0,0,0,0,0,0,0,0.001295337,0,0,0,0,0.001943005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020725389,0,0,0,0,0,0,0,0
Early,PRAGIAN,USNM 12778,0.093137255,0,0,0,0,0,0,0.439839572,0,0,0,0,0.014928699,0,0,0,0,0,0,0,0,0.000891266,0,0.031862745,0,0,0,0,0,0.012477718,0,0,0.174910873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016265597,0,0,0,0.004233512,0,0,0,0.004010695,0.012254902,0,0.077762923,0,0.022950089,0,0.01426025,0,0,0,0,0,0,0,0,0,0.018048128,0,0,0,0,0.008467023,0,0,0,0,0,0.004901961,0,0.001336898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004010695,0,0.028297683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004901961,0.006238859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004010695
Early,PRAGIAN,USNM 12792,0.073055774,0,0,0,0,0,0.051846033,0.000785546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234092694,0,0,0,0,0,0.010997643,0,0,0.223880597,0,0,0,0,0,0,0,0,0,0,0,0,0.005498822,0,0,0,0,0.019638649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014139827,0,0,0,0.007069914,0.004713276,0,0,0.028279654,0,0,0.056559309,0,0.043990573,0,0.022780833,0,0,0,0,0,0,0,0,0,0.0290652,0,0,0,0,0.113118617,0,0,0,0,0,0.006284368,0,0,0,0,0.000785546,0,0,0,0,0,0.012568735,0,0,0,0.004713276,0,0.000785546,0,0,0,0,0,0,0,0,0,0.010997643,0,0,0,0,0,0,0,0,0,0,0.000785546,0.010997643,0.001571092,0,0,0,0,0,0.010997643,0,0,0,0,0,0,0,0
Early,PRAGIAN,USNM 12793,0,0,0,0,0,0,0.005780347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393063584,0,0,0,0,0,0,0.011560694,0,0,0.080924855,0,0,0.005780347,0,0,0,0,0.057803468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040462428,0,0,0,0.069364162,0,0,0,0.011560694,0,0,0.086705202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063583815,0,0,0,0,0.005780347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005780347,0,0,0,0.01734104,0,0,0,0,0,0,0,0,0,0,0,0.034682081,0,0,0,0,0,0,0,0,0,0,0,0.092485549,0.011560694,0,0,0,0,0,0.005780347,0,0,0,0,0,0,0,0
Early,PRAGIAN,USNM 13268,0.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211170848,0,0.142174432,0,0,0,0.016427718,0,0,0.136499403,0,0,0,0,0,0,0,0,0,0,0,0,0.000597372,0,0,0,0,0.023297491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010454002,0,0,0,0.002986858,0.034348865,0,0,0,0,0,0.136798088,0,0.001194743,0,0.01135006,0,0,0,0,0,0,0,0,0,0.000298686,0,0,0,0,0.086618877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298686,0.000298686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Early,EMSIAN,USNM 13631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle,GIVETIAN,USNM 13638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166113,0,0,0,0,0,0.009136213,0,0,0,0,0,0.00166113,0,0.819767442,0,0,0,0,0.004983389,0,0,0,0,0,0,0.00166113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016611296,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000830565,0,0.000830565,0,0,0,0,0,0,0,0,0,0.005813953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008305648,0,0,0,0,0,0,0.006644518,0.005813953,0,0,0,0,0.00166113,0,0,0,0.048172757,0,0,0,0,0,0,0,0,0,0,0,0.043189369,0
Middle,GIVETIAN,USNM 13649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108333333,0,0,0,0,0,0,0,0,0,0.783333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108333333,0
Early,LOCHKOV.,USNM 13659,0,0,0,0,0,0,0,0,0,0,0,0,0.08496732,0,0,0,0,0,0,0,0,0.006535948,0,0,0,0,0,0,0,0,0,0,0.104575163,0,0,0,0,0,0.202614379,0,0,0,0,0,0,0,0,0,0,0,0.006535948,0,0,0,0,0.156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006535948,0,0.019607843,0,0,0,0,0.156862745,0,0,0,0.013071895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08496732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006535948,0,0.137254902,0,0,0,0,0,0.013071895,0,0,0,0,0,0
Early,PRAGIAN,USNM 17202,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333,0,0,0,0.006666667,0.02,0,0,0,0.013333333,0,0.006666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle,EIFELIAN,USNM 17213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025833878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029431,0,0,0,0.057553957,0,0,0,0,0,0,0,0.000327011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033355134,0,0,0,0,0,0,0,0,0,0,0,0.004905167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014388489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724329627,0
Early,PRAGIAN,USNM 17214,0.198641766,0,0,0,0,0,0.001018676,0.513073005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008149406,0,0,0.082512733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000679117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237691,0,0,0,0,0,0,0,0,0.001697793,0,0.15483871,0,0.000339559,0,0.006451613,0,0,0,0,0,0,0,0,0,0.005432937,0,0,0,0,0.000339559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01901528,0,0,0,0,0,0,0,0,0,0.00475382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000679117
Middle,EIFELIAN,USNM 17239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833333,0,0,0,0.947916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010416667,0,0,0
Middle,EIFELIAN,USNM 17249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056451613,0,0.016129032,0
Middle,EIFELIAN,USNM 17256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516129,0,0,0,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056451613,0,0.161290323,0
Middle,EIFELIAN,USNM 17262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024691358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086419753,0,0,0,0.358024691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12345679,0
Middle,EIFELIAN,USNM 17270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021978022,0,0,0,0.879120879,0,0,0,0,0,0,0,0,0,0.010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0
Middle,GIVETIAN,USNM 17413,0,0,0,0.008731809,0,0.007484407,0,0,0,0.05987526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9002079,0,0,0.000831601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000831601,0,0,0,0.013721414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004989605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003326403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle,EIFELIAN,USNM 17431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035087719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320175439,0
Middle,EIFELIAN,USNM 17439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003076923,0,0,0,0,0,0,0,0,0.123076923,0,0,0,0,0,0,0,0,0,0,0,0.009230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015384615,0,0,0,0.058461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021538462,0.012307692,0.532307692,0
Middle,EIFELIAN,USNM 17440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027932961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022346369,0,0,0,0.837988827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005586592,0,0.106145251,0
Middle,EIFELIAN,USNM 17442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001614205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1937046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004035513,0,0,0,0.723970944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002421308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004035513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02259887,0,0.047619048,0
